#reverse_pos	count	cdf
635	17	0.8665
636	17	0.866598
637	18	0.866703
638	6	0.866737
639	22	0.866865
640	19	0.866975
641	16	0.867068
642	18	0.867173
643	18	0.867277
644	14	0.867358
645	18	0.867463
646	19	0.867573
647	18	0.867677
648	24	0.867817
649	25	0.867962
650	15	0.868049
651	20	0.868165
652	18	0.868269
653	17	0.868368
654	16	0.868461
655	16	0.868553
656	15	0.86864
657	10	0.868698
658	13	0.868774
659	15	0.868861
660	20	0.868977
661	11	0.869041
662	7	0.869081
663	23	0.869215
664	11	0.869279
665	17	0.869377
666	16	0.86947
667	11	0.869534
668	12	0.869604
669	12	0.869673
670	5	0.869702
671	14	0.869783
672	14	0.869865
673	14	0.869946
674	11	0.87001
675	11	0.870074
676	12	0.870143
677	12	0.870213
678	17	0.870311
679	15	0.870398
680	18	0.870503
681	11	0.870567
682	10	0.870625
683	10	0.870683
684	8	0.870729
685	16	0.870822
686	14	0.870903
687	12	0.870973
688	9	0.871025
689	16	0.871118
690	14	0.871199
691	20	0.871315
692	14	0.871396
693	13	0.871472
694	21	0.871594
695	21	0.871715
696	11	0.871779
697	10	0.871837
698	18	0.871942
699	12	0.872011
700	11	0.872075
701	14	0.872156
702	11	0.87222
703	11	0.872284
704	8	0.87233
705	7	0.872371
706	15	0.872458
707	10	0.872516
708	17	0.872615
709	9	0.872667
710	17	0.872766
711	15	0.872853
712	10	0.872911
713	9	0.872963
714	10	0.873021
715	13	0.873096
716	10	0.873154
717	8	0.873201
718	4	0.873224
719	12	0.873294
720	6	0.873328
721	10	0.873386
722	18	0.873491
723	8	0.873537
724	10	0.873595
725	16	0.873688
726	10	0.873746
727	14	0.873827
728	8	0.873874
729	13	0.873949
730	10	0.874007
731	17	0.874106
732	8	0.874152
733	10	0.87421
734	9	0.874262
735	10	0.87432
736	7	0.874361
737	7	0.874402
738	5	0.874431
739	10	0.874489
740	9	0.874541
741	12	0.874611
742	11	0.874674
743	18	0.874779
744	11	0.874843
745	13	0.874918
746	11	0.874982
747	8	0.875028
748	7	0.875069
749	7	0.87511
750	8	0.875156
751	7	0.875197
752	11	0.87526
753	9	0.875313
754	8	0.875359
755	11	0.875423
756	15	0.87551
757	7	0.87555
758	13	0.875626
759	7	0.875666
760	8	0.875713
761	9	0.875765
762	17	0.875864
763	13	0.875939
764	14	0.87602
765	9	0.876073
766	10	0.876131
767	12	0.8762
768	3	0.876218
769	9	0.87627
770	15	0.876357
771	8	0.876403
772	10	0.876461
773	13	0.876537
774	12	0.876606
775	9	0.876659
776	10	0.876717
777	11	0.87678
778	11	0.876844
779	6	0.876879
780	13	0.876954
781	12	0.877024
782	9	0.877076
783	7	0.877117
784	5	0.877146
785	15	0.877233
786	6	0.877268
787	9	0.87732
788	13	0.877395
789	11	0.877459
790	8	0.877506
791	6	0.87754
792	9	0.877593
793	7	0.877633
794	8	0.87768
795	8	0.877726
796	19	0.877836
797	7	0.877877
798	6	0.877912
799	12	0.877981
800	10	0.878039
801	13	0.878115
802	11	0.878179
803	10	0.878237
804	12	0.878306
805	10	0.878364
806	7	0.878405
807	8	0.878451
808	10	0.878509
809	6	0.878544
810	10	0.878602
811	13	0.878678
812	9	0.87873
813	12	0.878799
814	13	0.878875
815	4	0.878898
816	9	0.87895
817	8	0.878997
818	12	0.879066
819	6	0.879101
820	10	0.879159
821	12	0.879229
822	8	0.879275
823	8	0.879322
824	7	0.879362
825	5	0.879391
826	6	0.879426
827	8	0.879472
828	11	0.879536
829	9	0.879589
830	6	0.879623
831	6	0.879658
832	9	0.87971
833	16	0.879803
834	13	0.879879
835	12	0.879948
836	7	0.879989
837	10	0.880047
838	9	0.880099
839	6	0.880134
840	11	0.880198
