# Super-large sets analysis (sets with size > 6754)
#set_id	chunk_id	basechunk_id
3	185965	19770
3	185966	19774
3	185967	19777
3	185968	19780
3	185969	19783
3	185973	19803
3	185983	19850
3	185984	19854
3	185987	19871
3	185998	19882
3	185999	19891
3	186000	185999
3	186009	19899
3	186010	19905
3	186011	19913
3	186012	19920
3	186014	19939
3	186015	19946
3	186016	19951
3	186017	19958
3	186018	19965
3	186021	19986
3	186039	20115
3	186040	20124
3	186042	20139
3	186043	20147
3	186045	20161
3	186049	20186
3	186050	20194
3	186051	20201
3	186053	20214
3	186054	20222
3	186055	20230
3	186056	20236
3	186057	20242
3	186058	20249
3	186059	20255
3	186060	20262
3	186100	20537
3	186128	20724
3	186129	184574
3	186139	20788
3	186141	20805
3	186143	20819
3	186173	20962
3	186178	20995
3	186179	21003
3	186180	21009
3	186183	21029
3	186184	21035
3	186185	21044
3	186186	21053
3	186187	21060
3	186194	21097
3	186217	21226
3	186218	21231
3	186219	21237
3	186220	21245
3	186221	21251
3	186222	21256
3	186223	21261
3	186224	21269
3	186225	21276
3	186226	21281
3	186227	21289
3	186229	21300
3	186232	21317
3	186250	21408
3	186251	21416
3	186252	21423
3	186253	21430
3	186270	21526
3	186271	21533
3	186273	21547
3	186274	21554
3	186275	21563
3	186277	21576
3	186278	21579
3	186279	21582
3	186281	21588
3	186282	21591
3	186283	21594
3	186284	21597
3	186285	21600
3	186286	21603
3	186287	21606
3	186290	21624
3	186293	21650
3	186294	21657
3	186307	21730
3	186321	21793
3	186322	21799
3	186325	21819
3	186326	21826
3	186328	21838
3	186333	21872
3	186334	21876
3	186339	21910
3	186347	21956
3	186348	21960
3	186349	21963
3	186350	21966
3	186360	22036
3	186376	22153
3	186378	22165
3	186380	22177
3	186381	22183
3	186383	22195
3	186384	22203
3	186385	22210
3	186386	22214
3	186387	22219
3	186389	22227
3	186390	22231
3	186391	22234
3	186392	22238
3	186393	22241
3	186403	60654
3	186409	43008
3	186410	186403
3	186419	22332
3	186421	22346
3	186468	22580
3	186488	103390
3	186505	22654
3	186507	22668
3	186520	22752
3	186521	22759
3	186522	22766
3	186523	22774
3	186524	22783
3	186530	22824
3	186541	22880
3	186542	22885
3	186543	22888
3	186544	22892
3	186551	22937
3	186575	23052
3	186578	23071
3	186623	23372
3	186624	23375
3	186632	23415
3	186660	23616
3	186706	23882
3	186707	23889
3	186709	23903
3	186710	23908
3	186711	23913
3	186712	23916
3	186713	23919
3	186724	23984
3	186725	23997
3	186726	24007
3	186727	24015
3	186728	24023
3	186730	24037
3	186732	24053
3	186733	24060
3	186736	24085
3	186738	24100
3	186775	24233
3	186776	24237
3	186777	24244
3	186779	24259
3	186780	24268
3	186781	24275
3	186782	24283
3	186783	24292
3	186784	24300
3	186785	24308
3	186787	24321
3	186788	24329
3	186790	24347
3	186791	24353
3	186793	24365
3	186795	24380
3	186796	24387
3	186798	24404
3	186807	24465
3	186808	24474
3	186863	24553
3	186877	3443
3	186891	24656
3	186892	24660
3	186893	24664
3	186919	24809
3	186920	39082
3	186921	24816
3	186922	24820
3	186924	24829
3	186925	24832
3	186927	24842
3	186930	24862
3	186931	24871
3	186934	24890
3	186936	24904
3	186938	24916
3	186939	24919
3	186940	24922
3	186975	25156
3	186979	49105
3	186985	25178
3	186989	25197
3	186991	25207
3	186992	25209
3	186993	25213
3	186997	185973
3	186998	25230
3	186999	25235
3	187008	25282
3	187020	25336
3	187021	25347
3	187022	25356
3	187023	25364
3	187024	25372
3	187025	25381
3	187026	25387
3	187027	25395
3	187031	25416
3	187032	25419
3	187074	25661
3	187075	183189
3	187076	25668
3	187078	185244
3	187079	25677
3	187080	25680
3	187089	25733
3	187091	25739
3	187092	25747
3	187094	25768
3	187095	25775
3	187100	25810
3	187102	25822
3	187157	25967
3	187158	25975
3	187160	25987
3	187162	26000
3	187291	26456
3	187338	26569
3	187409	26858
3	187452	26920
3	187457	26456
3	187458	26973
3	187483	41751
3	187495	27043
3	187498	27063
3	187508	27079
3	187510	27096
3	187523	27112
3	187527	27144
3	187528	27152
3	187529	27161
3	187530	27162
3	187534	27190
3	187535	27196
3	187536	27202
3	187537	27208
3	187538	27215
3	187539	27221
3	187540	27225
3	187541	27228
3	187542	27233
3	187557	27325
3	187579	27454
3	187580	27463
3	187581	27471
3	187597	27559
3	187598	27567
3	187599	27574
3	187600	27580
3	187602	27592
3	187604	27604
3	187606	27618
3	187607	27624
3	187608	27631
3	187613	27665
3	187614	27669
3	187615	27677
3	187616	27684
3	187617	27693
3	187619	27710
3	187620	27718
3	187622	27731
3	187624	27744
3	187625	27749
3	187630	27776
3	187631	27781
3	187632	27785
3	187633	27789
3	187638	27820
3	187639	27829
3	187641	27844
3	187643	27858
3	187644	27867
3	187645	27874
3	187646	27881
3	187648	27895
3	187651	27909
3	187658	27949
3	187663	45565
3	187669	29304
3	187679	28025
3	187680	28028
3	187681	28031
3	187682	28034
3	187685	28041
3	187686	28045
3	187687	28049
3	187701	28129
3	187704	28150
3	187707	28165
3	187708	28173
3	187709	28182
3	187711	28198
3	187712	187709
3	187713	28212
3	187714	28220
3	187715	28229
3	187729	28328
3	187730	28334
3	187731	28341
3	187755	28414
3	187757	28427
3	187758	28434
3	187759	28440
3	187760	28445
3	187765	28475
3	187766	28487
3	187767	28495
3	187768	28501
3	187769	28510
3	187770	28519
3	187772	28533
3	187773	28540
3	187777	28566
3	187778	28571
3	187779	28577
3	187780	28583
3	187805	45190
3	187808	28636
3	187810	28651
3	187811	28658
3	187812	28665
3	187813	28671
3	187848	28836
3	187849	28845
3	187850	28852
3	187874	28967
3	187875	28971
3	187884	29008
3	187887	29032
3	187888	29039
3	187890	29055
3	187891	29063
3	187892	29071
3	187894	29085
3	187895	29091
3	187896	29099
3	187897	29106
3	187898	29112
3	187899	29119
3	187900	29125
3	187921	29192
3	187922	29200
3	187930	29257
3	187931	29264
3	187942	29304
3	187945	29330
3	187946	29339
3	187947	29348
3	187949	29364
3	187950	29371
3	187951	185499
3	187966	29471
3	187968	29477
3	187969	29481
3	187971	29494
3	187972	29501
3	187973	29507
3	187974	29512
3	187976	29528
3	187979	29547
3	187996	29657
3	187997	29663
3	187998	29670
3	188031	29771
3	188033	29784
3	188034	29792
3	188037	29805
3	188038	29809
3	188039	29812
3	188040	29815
3	188142	30361
3	188159	30435
3	188160	30444
3	188163	30467
3	188164	30474
3	188181	30541
3	188182	30548
3	188183	30554
3	188184	30562
3	188185	30567
3	188186	30571
3	188187	30576
3	188189	30582
3	188190	30586
3	188198	30636
3	188199	30643
3	188200	30646
3	188201	30649
3	188202	30653
3	188210	30698
3	188215	30725
3	188216	30729
3	188217	30733
3	188218	30736
3	188219	30739
3	188221	30749
3	188222	30752
3	188227	30783
3	188244	30865
3	188250	30895
3	188251	30898
3	188252	30901
3	188253	30904
3	188255	30911
3	188256	30914
3	188257	30919
3	188258	30922
3	188259	30928
3	188260	30931
3	188261	30935
3	188263	186632
3	188316	31115
3	188318	31122
3	188319	31126
3	188320	31129
3	188386	31322
3	188407	81177
3	188416	31435
3	188417	31440
3	188418	31443
3	188419	31446
3	188421	31456
3	188422	31460
3	188429	31494
3	188430	31498
3	188431	31501
3	188432	31504
3	188433	31508
3	188434	31515
3	188478	60737
3	188479	188478
3	188495	60747
3	188503	183532
3	188506	31541
3	188507	31551
3	188508	31559
3	188510	31573
3	188511	31580
3	188512	31590
3	188516	31619
3	188518	31633
3	188519	31636
3	188521	31644
3	188522	31647
3	188524	31654
3	188526	31664
3	188527	32409
3	188529	31681
3	188530	31684
3	188531	31687
3	188624	3508
3	188658	32147
3	188659	32150
3	188660	32154
3	188661	32157
3	188662	32161
3	188663	32164
3	188702	32388
3	188703	32394
3	188705	32409
3	188707	32419
3	188709	32434
3	188710	32443
3	188711	32449
3	188712	32457
3	188721	32510
3	188722	32520
3	188727	32554
3	188728	32557
3	188729	32560
3	188744	187658
3	188757	32724
3	188759	32732
3	188760	32736
3	188761	32740
3	188762	32744
3	188763	32748
3	188764	32754
3	188765	32757
3	188766	32760
3	188767	32763
3	188768	32767
3	188775	32798
3	188776	32807
3	188780	32841
3	188783	32867
3	188784	32875
3	188785	32884
3	188790	32926
3	188795	32954
3	188844	33179
3	188845	33185
3	188846	33190
3	188847	33195
3	188856	33243
3	188933	33674
3	188934	33683
3	188940	33720
3	188949	33778
3	188959	33830
3	188961	33844
3	188962	33852
3	188970	33899
3	188971	33908
3	188972	33916
3	188975	33939
3	188976	33947
3	188979	33962
3	188980	33970
3	189011	34137
3	189013	34153
3	189014	34158
3	189026	34226
3	189027	34230
3	189029	34241
3	189030	34250
3	189031	34258
3	189042	34329
3	189043	34335
3	189044	34342
3	189057	34430
3	189058	34438
3	189061	34458
3	189065	34479
3	189072	34513
3	189075	34539
3	189076	34549
3	189077	34556
3	189078	34564
3	189092	34665
3	189099	34703
3	189135	34914
3	189136	34917
3	189137	34920
3	189138	34923
3	189139	34926
3	189140	34929
3	189141	34932
3	189142	34935
3	189150	34978
3	189158	186709
3	189161	35037
3	189162	35043
3	189164	35053
3	189165	35062
3	189167	35079
3	189168	35088
3	189169	35096
3	189171	35110
3	189172	35117
3	189173	35124
3	189174	35130
3	189177	35146
3	189178	35149
3	189179	35152
3	189205	35265
3	189206	35268
3	189207	35273
3	189208	35277
3	189209	35281
3	189235	35411
3	189239	35437
3	189267	35583
3	189277	35647
3	189278	35654
3	189317	182765
3	189325	35876
3	189326	35885
3	189327	35895
3	189328	35901
3	189329	35910
3	189331	35926
3	189332	35935
3	189352	36025
3	189353	36031
3	189354	36038
3	189355	36046
3	189356	36056
3	189358	36072
3	189359	36080
3	189360	36090
3	189363	36113
3	189364	36120
3	189365	36127
3	189366	36130
3	189393	36262
3	189442	36544
3	189444	36559
3	189446	36574
3	189450	36604
3	189451	36610
3	189452	36617
3	189457	36648
3	189458	36655
3	189460	36674
3	189463	36688
3	189465	36699
3	189470	36728
3	189471	36732
3	189481	36802
3	189486	36830
3	189494	36878
3	189495	36881
3	189510	36964
3	189511	36973
3	189514	36997
3	189522	37034
3	189543	37105
3	189544	37115
3	189545	37122
3	189551	37162
3	189553	37175
3	189557	37202
3	189563	37250
3	189564	37258
3	189565	37265
3	189566	184153
3	189584	37383
3	189586	37395
3	189587	37402
3	189610	37443
3	189612	37459
3	189613	37468
3	189621	37515
3	189627	37541
3	189628	37546
3	189631	37563
3	189635	37592
3	189641	37608
3	189644	37618
3	189645	37622
3	189646	37626
3	189647	37629
3	189649	37635
3	189650	37640
3	189652	37651
3	189659	37682
3	189668	37735
3	189669	37742
3	189671	37759
3	189672	37769
3	189674	37785
3	189675	37792
3	189688	37877
3	189689	37883
3	189690	37886
3	189693	37904
3	189695	37915
3	189697	37925
3	189698	37931
3	189699	37939
3	189711	38022
3	189712	38025
3	189713	38029
3	189714	38032
3	189716	38038
3	189717	38041
3	189718	38044
3	189722	38066
3	189724	38081
3	189725	38087
3	189727	38101
3	189728	38108
3	189730	38123
3	189733	38148
3	189734	38155
3	189735	38163
3	189739	38180
3	189740	38184
3	189741	38188
3	189744	38204
3	189745	38212
3	189746	38219
3	189748	38233
3	189749	38240
3	189750	38247
3	189751	38254
3	189754	38277
3	189755	38284
3	189765	38346
3	189766	38353
3	189770	38375
3	189771	38379
3	189772	38383
3	189773	38387
3	189774	38390
3	189775	38393
3	189810	38562
3	189811	38577
3	189813	38577
3	189814	38580
3	189815	38583
3	189816	182956
3	189817	38596
3	189818	38604
3	189819	38612
3	189837	38742
3	189851	38828
3	189903	39016
3	189905	39030
3	189910	39061
3	189911	39064
3	189912	39067
3	189913	39070
3	189914	39073
3	189915	39076
3	189916	39079
3	189917	39082
3	189918	39086
3	189928	39128
3	189929	39135
3	189932	39154
3	189960	39261
3	189962	39269
3	189963	39273
3	189964	39277
3	189965	39280
3	189966	39283
3	189968	39293
3	189971	39304
3	189972	39308
3	189973	39312
3	189974	39315
3	189975	39318
3	189976	39321
3	189978	39327
3	189979	39330
3	189982	39341
3	189984	39348
3	189986	39355
3	189992	39392
3	189994	39406
3	189999	39443
3	190003	39466
3	190004	39469
3	190006	39475
3	190007	39478
3	190008	39481
3	190009	39484
3	190010	184840
3	190011	39490
3	190012	39493
3	190013	39496
3	190014	39499
3	190015	39502
3	190016	39505
3	190019	39514
3	190020	39517
3	190021	39520
3	190022	39523
3	190023	39529
3	190026	39544
3	190027	39547
3	190028	39550
3	190046	39625
3	190051	39656
3	190052	39660
3	190053	39663
3	190054	39665
3	190055	190054
3	190070	39713
3	190097	39789
3	190098	39794
3	190100	39801
3	190106	39840
3	190107	39847
3	190108	39854
3	190109	183410
3	190145	40002
3	190148	40023
3	190149	40028
3	190150	40033
3	190151	40037
3	190152	40041
3	190170	40164
3	190180	40202
3	190181	40208
3	190182	40212
3	190183	40221
3	190184	40229
3	190186	40235
3	190200	40324
3	190201	40331
3	190233	40529
3	190235	40540
3	190254	40557
3	190272	40593
3	190273	40600
3	190283	40627
3	190320	40675
3	190322	40693
3	190342	40726
3	190395	40856
3	190434	40966
3	190436	40982
3	190438	40992
3	190445	41045
3	190446	41051
3	190447	41058
3	190450	41088
3	190453	41108
3	190458	41154
3	190472	41267
3	190473	41274
3	190476	41297
3	190477	41304
3	190478	41311
3	190479	41317
3	190480	41323
3	190481	41330
3	190484	41351
3	190485	41359
3	190487	41372
3	190491	41397
3	190492	41403
3	190493	41411
3	190503	41441
3	190553	41505
3	190560	41515
3	190571	41616
3	190582	41721
3	190589	41700
3	190591	41719
3	190592	41751
3	190605	41806
3	190607	41817
3	190610	41836
3	190611	41843
3	190647	41970
3	190648	41976
3	190649	41982
3	190650	41988
3	190652	42001
3	190655	42022
3	190656	42031
3	190657	42038
3	190667	42070
3	190670	42095
3	190671	42103
3	190673	42122
3	190674	42123
3	190676	42132
3	190695	190676
3	190696	42184
3	190747	42289
3	190748	42314
3	190814	42407
3	190841	42466
3	190843	42483
3	190844	42491
3	190846	42505
3	190847	42513
3	190848	42523
3	190876	42574
3	190887	42574
3	190941	42698
3	190942	42705
3	190943	42711
3	190945	42722
3	190946	42728
3	190947	42734
3	190950	42754
3	190952	43291
3	190953	42773
3	190972	42808
3	190976	42842
3	190978	42854
3	190986	42903
3	190987	42911
3	190989	42925
3	190997	43000
3	190998	43026
3	191020	43204
3	191039	43092
3	191046	43151
3	191065	43165
3	191068	43187
3	191078	43284
3	191079	43291
3	191081	43305
3	191084	43324
3	191086	43338
3	191087	43345
3	191098	43380
3	191134	43498
3	191166	49215
3	191272	43727
3	191281	43734
3	191285	43766
3	191286	43767
3	191288	43784
3	191290	43813
3	191291	43828
3	191293	43844
3	191294	43851
3	191297	43873
3	191310	44354
3	191350	44003
3	191366	44066
3	191368	44092
3	191370	44066
3	191377	44108
3	191378	44116
3	191379	44126
3	191381	44131
3	191391	44138
3	191448	44317
3	191562	44463
3	191563	44472
3	191617	44524
3	191633	44533
3	191634	44540
3	191650	47966
3	191706	48917
3	191720	47910
3	191727	191650
3	191737	48797
3	191746	191737
3	191753	191746
3	191762	191650
3	191780	191727
3	191788	191780
3	191796	191737
3	191804	191780
3	191814	191737
3	191828	191727
3	191838	191762
3	191846	44554
3	191848	44568
3	191931	48084
3	191987	44856
3	191988	44866
3	191989	44873
3	191990	44880
3	191995	44919
3	191996	44927
3	191998	44943
3	192000	44958
3	192001	44964
3	192003	44982
3	192004	44991
3	192006	45005
3	192010	45030
3	192013	45053
3	192015	45070
3	192019	45101
3	192026	45159
3	192029	45190
3	192030	45199
3	192041	45343
3	192053	45225
3	192054	45232
3	192055	192053
3	192056	45267
3	192058	45283
3	192067	45292
3	192069	45306
3	192072	45343
3	192073	45351
3	192076	45374
3	192077	45382
3	192078	45389
3	192082	45420
3	192083	45425
3	192085	45441
3	192086	45448
3	192103	41784
3	192122	45504
3	192123	45510
3	192125	45524
3	192126	45531
3	192128	45544
3	192129	45550
3	192130	45557
3	192131	45565
3	192133	45578
3	192137	45610
3	192139	45625
3	192140	45633
3	192151	45685
3	192156	45739
3	192161	45774
3	192215	45860
3	192217	45877
3	192226	45889
3	192235	45908
3	192239	45934
3	192240	45941
3	192243	45964
3	192244	45971
3	192245	45978
3	192248	46001
3	192254	45524
3	192273	46086
3	192324	46147
3	192335	46164
3	192345	46235
3	192346	46241
3	192347	46248
3	192368	46289
3	192371	46314
3	192403	46417
3	192406	46441
3	192412	46525
3	192413	46534
3	192433	45343
3	192450	46707
3	192458	46762
3	192459	46770
3	192464	46810
3	192465	46816
3	192471	46881
3	192473	42359
3	192489	46903
3	192582	47115
3	192584	47127
3	192585	47135
3	192588	47156
3	192591	47177
3	192592	47184
3	192593	47191
3	192594	47199
3	192595	47206
3	192596	47212
3	192598	47227
3	192608	47310
3	192614	47353
3	192616	47369
3	192618	47383
3	192620	47399
3	192621	47406
3	192622	47419
3	192623	47425
3	192645	47860
3	192655	47580
3	192657	47596
3	192660	47620
3	192662	47635
3	192664	47650
3	192665	47658
3	192672	47710
3	192676	47736
3	192678	47751
3	192687	47804
3	192707	47911
3	192717	48006
3	192751	191796
3	192760	48075
3	192796	192760
3	192851	192760
3	192857	7375
3	192868	40762
3	192933	183769
3	192934	190553
3	192947	192857
3	192949	190747
3	192984	192934
3	193012	48052
3	193021	192868
3	193045	192471
3	193073	48191
3	193076	48212
3	193086	48238
3	193087	48445
3	193088	48264
3	193092	48299
3	193093	48307
3	193101	48315
3	193112	48331
3	193114	48357
3	193115	48371
3	193124	48379
3	193125	48387
3	193126	48394
3	193163	193086
3	193164	48429
3	193165	48437
3	193166	48445
3	193167	48452
3	193168	48461
3	193181	48521
3	193184	48554
3	193197	48607
3	193199	48652
3	193233	48776
3	193235	48797
3	193245	48797
3	193280	48881
3	193282	48858
3	193284	48881
3	193310	48917
3	193327	49002
3	193334	49002
3	193335	49008
3	193339	49036
3	193340	49045
3	193341	49052
3	193344	49072
3	193349	49105
3	193352	49155
3	193358	49215
3	193361	49237
3	193378	49357
3	193396	49400
3	193397	49408
3	193399	49428
3	193409	190976
3	193411	49469
3	193412	49476
3	193413	49484
3	193415	49498
3	193417	49513
3	193474	49758
3	193495	49914
3	193496	49922
3	193508	49998
3	193511	50011
3	193512	50017
3	193514	50032
3	193515	50040
3	193516	50046
3	193517	50055
3	193518	50063
3	193582	50334
3	193604	50438
3	193606	50450
3	193608	50467
3	193609	50475
3	193611	50489
3	193612	50496
3	193613	50503
3	193615	50526
3	193627	50587
3	193633	50624
3	193634	50632
3	193635	50639
3	193638	50663
3	193639	50667
3	193641	50672
3	193642	50675
3	193644	50686
3	193645	50689
3	193646	50692
3	193648	50699
3	193649	50703
3	193664	50794
3	193666	50812
3	193667	50821
3	193668	50829
3	193669	50838
3	193670	50845
3	193675	50866
3	193701	50966
3	193702	50969
3	193704	50980
3	193707	50993
3	193716	51036
3	193717	51043
3	193733	51130
3	193746	51207
3	193747	51212
3	193748	51215
3	193749	51224
3	193750	51231
3	193752	51242
3	193754	51250
3	193757	51271
3	193758	51278
3	193759	51285
3	193761	51298
3	193762	51305
3	193764	51319
3	193766	51329
3	193767	51332
3	193768	51335
3	193779	51394
3	193797	51494
3	193800	51510
3	193802	51527
3	193812	51582
3	193817	51616
3	193831	51702
3	193838	51749
3	193840	51764
3	193841	51767
3	193854	51849
3	193855	51855
3	193857	51872
3	193900	52021
3	193957	19865
3	193958	52282
3	193975	52377
3	193980	52402
3	193983	52425
3	193984	52433
3	193986	193984
3	193989	52468
3	193990	52475
3	194020	52652
3	194034	52732
3	194071	52909
3	194100	53119
3	194155	53435
3	194192	53641
3	194193	53644
3	194195	53653
3	194196	53662
3	194197	53669
3	194198	53678
3	194199	53685
3	194201	53698
3	194202	53707
3	194203	53713
3	194204	53719
3	194226	190100
3	194228	53878
3	194229	53881
3	194230	53886
3	194231	53890
3	194243	53946
3	194245	53963
3	194249	53984
3	194253	54008
3	194254	54013
3	194255	54015
3	194265	54059
3	194267	54065
3	194268	54068
3	194269	54071
3	194270	54075
3	194271	54078
3	194272	54081
3	194273	54085
3	194274	54088
3	194275	54091
3	194276	54094
3	194277	54097
3	194278	54101
3	194279	54104
3	194280	54107
3	194281	54110
3	194289	54146
3	194309	54285
3	194310	54293
3	194311	54299
3	194312	54303
3	194315	54315
3	194325	54380
3	194335	54446
3	194339	189770
3	194340	54463
3	194341	54466
3	194342	54469
3	194343	54472
3	194344	54476
3	194345	54479
3	194346	54482
3	194347	54486
3	194368	54585
3	194383	54643
3	194392	54661
3	194396	54688
3	194404	54730
3	194405	54734
3	194406	54739
3	194413	54767
3	194416	54786
3	194418	54800
3	194420	54815
3	194429	54874
3	194432	54892
3	194433	54899
3	194434	54904
3	194438	54929
3	194442	54957
3	194445	54975
3	194453	55024
3	194454	55029
3	194455	55034
3	194456	55037
3	194457	55043
3	194459	55057
3	194469	55063
3	194473	184127
3	194475	55106
3	194477	55119
3	194478	55128
3	194479	55136
3	194480	55144
3	194481	55151
3	194482	55156
3	194484	55163
3	194485	55168
3	194486	55172
3	194487	55178
3	194489	55187
3	194496	55231
3	194499	55250
3	194502	55274
3	194503	55282
3	194504	55287
3	194505	55293
3	194506	55296
3	194517	55369
3	194520	55392
3	194521	55398
3	194537	55506
3	194538	55513
3	194541	55533
3	194542	55538
3	194543	55541
3	194544	55543
3	194545	55549
3	194551	55582
3	194552	55591
3	194556	55619
3	194558	55628
3	194559	55632
3	194561	55646
3	194562	55652
3	194563	55659
3	194582	55739
3	194583	55744
3	194591	55784
3	194608	55875
3	194611	55896
3	194613	183628
3	194624	55979
3	194625	55987
3	194627	56000
3	194628	56007
3	194629	56016
3	194631	56031
3	194632	56037
3	194645	56107
3	194647	56119
3	194676	56253
3	194677	56261
3	194804	184262
3	194830	56911
3	194851	57039
3	194852	57047
3	194876	57168
3	194877	57177
3	194879	57191
3	194880	57200
3	194882	57218
3	194888	57251
3	194889	57257
3	194905	57332
3	194906	57344
3	194910	57367
3	194911	57372
3	194912	57375
3	194915	57396
3	194916	57400
3	194917	57409
3	194919	57419
3	194924	57455
3	194925	57463
3	194928	57495
3	194929	57502
3	194930	57509
3	194931	57512
3	194932	57519
3	194933	57526
3	194934	57532
3	194935	57537
3	194936	57543
3	194938	57553
3	194939	57560
3	194941	57573
3	194942	57577
3	194943	57585
3	194945	57595
3	194946	57608
3	194948	57620
3	194949	57627
3	194950	194925
3	194952	57643
3	194953	57646
3	194954	57652
3	194955	57656
3	194958	57669
3	194959	57678
3	194961	57688
3	194963	57703
3	194964	57710
3	194965	57716
3	194966	57721
3	194967	57726
3	194969	57737
3	194970	57741
3	194972	57752
3	194973	57757
3	194977	57776
3	194978	57780
3	194980	57793
3	194981	57796
3	194983	57810
3	194986	57822
3	194988	57832
3	194990	57842
3	194991	57849
3	194992	57855
3	194993	57861
3	194994	57864
3	195010	57961
3	195012	57972
3	195013	57978
3	195014	57989
3	195015	57996
3	195016	58003
3	195017	58011
3	195018	58020
3	195020	58031
3	195022	58041
3	195023	58047
3	195024	58054
3	195027	58080
3	195029	58090
3	195031	58097
3	195032	58102
3	195034	58114
3	195035	58119
3	195038	58132
3	195043	58161
3	195045	58175
3	195048	58191
3	195049	58196
3	195051	58205
3	195054	58222
3	195055	58229
3	195056	58237
3	195057	194945
3	195059	58261
3	195060	58266
3	195064	58286
3	195066	58294
3	195067	58301
3	195068	58306
3	195069	58312
3	195070	194977
3	195071	58324
3	195072	58328
3	195073	58334
3	195074	58339
3	195075	58342
3	195076	58347
3	195077	58350
3	195078	58358
3	195080	58366
3	195081	58369
3	195082	58376
3	195084	58391
3	195085	58398
3	195086	58404
3	195087	58412
3	195089	58422
3	195091	58435
3	195092	58439
3	195094	58451
3	195095	58456
3	195098	58472
3	195100	58483
3	195103	58498
3	195104	58506
3	195105	58513
3	195106	58519
3	195107	58525
3	195108	58529
3	195110	58542
3	195111	58548
3	195112	58556
3	195114	58568
3	195115	58574
3	195116	58583
3	195117	58586
3	195119	58598
3	195121	58608
3	195122	58614
3	195125	58630
3	195126	58637
3	195127	58642
3	195128	58646
3	195129	58649
3	195130	58656
3	195131	58662
3	195132	58668
3	195136	58689
3	195140	58721
3	195141	58727
3	195142	58733
3	195143	58739
3	195150	58759
3	195153	58779
3	195154	58783
3	195155	58791
3	195156	58798
3	195158	58809
3	195160	58819
3	195161	58825
3	195162	58831
3	195163	58835
3	195164	58837
3	195165	58844
3	195168	58865
3	195170	58874
3	195176	58940
3	195177	58945
3	195181	58963
3	195184	58981
3	195185	58985
3	195189	59010
3	195190	59017
3	195191	59021
3	195192	59030
3	195193	59036
3	195195	59047
3	195197	59058
3	195199	59067
3	195201	59079
3	195204	59094
3	195205	59099
3	195207	59106
3	195208	59112
3	195209	59116
3	195211	59133
3	195213	59146
3	195214	59149
3	195215	59153
3	195216	59159
3	195219	59175
3	195220	59181
3	195222	59191
3	195224	59204
3	195226	59218
3	195228	59230
3	195229	59233
3	195230	59236
3	195231	59241
3	195233	59255
3	195235	59274
3	195238	59291
3	195239	59300
3	195240	59306
3	195242	59316
3	195244	59325
3	195245	59331
3	195248	59343
3	195249	59348
3	195250	59353
3	195251	59357
3	195252	59362
3	195254	59379
3	195255	59385
3	195257	59397
3	195259	59411
3	195260	59417
3	195263	59435
3	195265	59448
3	195266	59453
3	195267	59460
3	195268	59465
3	195269	59516
3	195270	59522
3	195271	59528
3	195272	59534
3	195274	59546
3	195275	59551
3	195277	59557
3	195278	59563
3	195279	59571
3	195281	59586
3	195283	59595
3	195285	59607
3	195286	59614
3	195287	59621
3	195288	59628
3	195289	59633
3	195292	59656
3	195293	59663
3	195295	59674
3	195296	59680
3	195297	59687
3	195298	59693
3	195299	59698
3	195300	59701
3	195303	59717
3	195304	59721
3	195305	59727
3	195306	59734
3	195307	59740
3	195315	59754
3	195316	59758
3	195317	59764
3	195318	59769
3	195319	59773
3	195324	59799
3	195325	59804
3	195326	59808
3	195327	59812
3	195328	59817
3	195329	59822
3	195331	59836
3	195332	59839
3	195336	59861
3	195337	59868
3	195338	59872
3	195340	59884
3	195344	59909
3	195345	59917
3	195348	59931
3	195349	59937
3	195350	59944
3	195352	59954
3	195353	59958
3	195354	59963
3	195356	59974
3	195359	59989
3	195361	60000
3	195369	60026
3	195370	60045
3	195371	60053
3	195372	60058
3	195374	60071
3	195375	60076
3	195377	60093
3	195378	60098
3	195379	60105
3	195381	60117
3	195382	60123
3	195383	60129
3	195385	60147
3	195386	60156
3	195390	60179
3	195392	60189
3	195394	60204
3	195395	60210
3	195397	60220
3	195398	60223
3	195399	60226
3	195400	60231
3	195402	60242
3	195403	60247
3	195406	60277
3	195415	60327
3	195417	60335
3	195419	60350
3	195420	60357
3	195429	60371
3	195430	60375
3	195431	60382
3	195432	60389
3	195433	60395
3	195434	60401
3	195435	60407
3	195436	60413
3	195437	60418
3	195438	60423
3	195439	60429
3	195440	60430
3	195442	195226
3	195444	60449
3	195447	60469
3	195448	60473
3	195449	60479
3	195450	60485
3	195451	60491
3	195453	60511
3	195454	60518
3	195462	60570
3	195465	60586
3	195467	60599
3	195484	60654
3	195485	60655
3	195488	60699
3	195491	60718
3	195515	60921
3	195517	60931
3	195518	60938
3	195519	60947
3	195520	60956
3	195521	60962
3	195523	60979
3	195524	60985
3	195525	60993
3	195536	61077
3	195541	61109
3	195543	61118
3	195551	61158
3	195554	61182
3	195555	61190
3	195575	61296
3	195576	61299
3	195577	61303
3	195578	61306
3	195584	61344
3	195586	61361
3	195587	61368
3	195588	61377
3	195589	61381
3	195590	61384
3	195591	61387
3	195592	61391
3	195593	61395
3	195594	61400
3	195608	61509
3	195645	60711
3	195660	195645
3	195668	187409
3	195737	195645
3	195746	191796
3	195751	61706
3	195752	61710
3	195754	195752
3	195755	61720
3	195756	61723
3	195757	61726
3	195761	61750
3	195763	61755
3	195764	61758
3	195765	61761
